ID,SMILES,affinity,COM,RMSD,mcs_size,PLIP_sim_1MVN,PLIP_sim_1QZU_pred,Cluster
3VM,c1ccc(cc1)C[C@@H](c2cc(ccn2)c3ccc4c(c3)n[nH]c4N)NC(=O)C5CCC(CC5)CN,-8.67,34.1230421396603,6.81298419690647,8,0,0,2077
BPI,c1ccc2c(c1)ccc3c2c4c(cc3)[C@H]([C@@H]([C@@H](C4)O)O)O,-7.84,27.3925024024098,8.71397049889055,2,0,0,2130
DBO,Cc1cccc(c1)CNC[C@H]([C@H](Cc2ccccc2)NC(=O)C3=Cc4ccccc4Oc5c3cccc5)O,-9.32,34.7964927743064,7.14077226834846,15,0,0,no
BVV,c1cc(ccc1COc2ccc3c(n2)[nH]c(n3)c4ccc(cc4)C(=[NH2+])N)C(=[NH2+])N,-8.03,31.0895586020016,1.03538949768417,4,0,0,no
A1L9C,CC(=O)Nc1ccc(cc1)S(=O)(=O)N2CCN(CC2)C(=O)c3cc(c(c(c3)O)O)O,-8.15,32.4458986003321,5.20357577608667,6,0,0,no
L86,c1ccc(cc1)C[C@H]2CNCCCNCCc3ccccc3CNC(=O)CN4C(=CN=C(C4=O)N2)Cl,-8.17,32.6541248376121,3.13619501718992,3,0,0,no
KKQ,c1ccc(c(c1)C(=O)N2CCN(CC2)Cc3c(nc4n3cccc4)c5ccc(cc5)Br)F,-8.02,30.9966033943462,1.11870264081583,3,0,0,2657
O6U,CCC[C@@H](C(=O)Nc1cn(cn1)C(C)(C)CNCC(C)(C)C)N[C@H]2CCc3cc(cc(c3C2)F)F,-7.36,5.35124601848289,0.950111437078702,14,0,0.2,2373
1V5,c1cc(ccc1C2(CC2)NC(=O)c3ccc4c(c3)n5ccnc5c(n4)NC6CCC(CC6)O)F,-8.64,34.1622859035028,6.32950244143178,3,0,0,2538
OIJ,c1cc(ccc1c2c(c3ccnc(n3n2)N4CCC(CC4)O)c5ccc6c(c5)CC(=O)N6)F,-8.26,33.2073247055619,8.71446299927731,2,0,0,no
A1ATW,CS(=O)(=O)Nc1ncn(n1)c2cc(c(c(c2)F)COc3ccc(cc3)OS(O)(O)F)F,-8.05,31.6769922204571,0.629265953372318,4,0,0,no
CI2,CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]3[C@H]2CC[C@H]4[C@@]3(CCC(=O)C4)C)C,-7.1,3.35138226042177,2.92069828614227,5,0,0.2,2688
N4Q,COc1ccc(cc1)c2cn3cc(ccc3n2)c4cc(cc(c4)OC)OC,-7.05,5.60946974113303,0.321435326263728,4,0.2,0.2,2268
A1LZ5,Cc1ccc(cc1C(=O)NC2(CC2)c3ccc4c5c3cccc5CC4)N6CCN(CC6)C,-8.18,32.9023325573903,1.63357112789045,4,0,0,1379
OTJ,COC(=O)Nc1ccc(cc1)c2c([nH]c(n2)CNC(=O)CCc3cc(ccc3N4C=NNN4)Cl)Cl,-8.02,31.3898695274398,5.1602355136111,11,0,0,no
7MY,CC1(c2cnc(nc2N(C1=O)[C@H]3CCc4c3cccc4O)Nc5cccc(c5)CN6CCCC6)C,-8.85,34.5494412614743,3.42630500559627,4,0,0,no
QR7,Cc1c2cn(n1)-c3ccnc(n3)Nc4ccc5c(c4)c(cn5C)C(=O)NCCOCCN(C2)C,-7.77,15.8834017036827,2.64195455487937,4,0,0,no
NLT,CCCCCCCCCCCC(=O)N[C@@H](Cc1ccc(cc1)O)C(=O)O,-7.04,1.34474636614768,5.70558983008895,17,0,0,1897
A5B,COc1cccc(c1C2=NCc3cnc(nc3-c4c2cc(cc4)Cl)Nc5ccc(c(c5)OC)C(=O)O)F,-8.15,32.7108108906014,1.06046553460977,4,0,0,2076
2H4,c1cc(c(cc1C[C@H]2c3cc(c(cc3CCN2)O)O)O)O,-7.9,29.2613960855834,0.0819732964064775,3,0,0,no
FU9,c1cc(cc(c1)Nc2c3c(cnc(n3)NC4CC4)c5ccc(cc5n2)C(=O)O)C(F)(F)F,-8.17,32.889689025559,7.04593868460581,3,0,0,1837
9EU,Cc1nc2cnccc2n1Cc3ccc(cc3F)C(=O)c4cn(c5c4c(ccc5)C#C)C(=O)N(C)C,-8.17,32.8948564262981,2.11580241463121,6,0,0,no
VML,CN(C)C(=O)[C@H](c1cccc(c1)C(F)(F)F)NC(=O)c2cnccc2c3ccc(cc3)C(F)(F)F,-8.34,33.6528533745362,3.0037946016137,7,0,0,2563
7ZA,CCOc1cc(ccc1OC(C)C)[C@H](C(=O)N2CCC[C@@H]2c3ccccc3)Nc4ccc5c(c4)ccnc5N,-8.39,33.7730155527012,3.13839490260037,9,0,0,no
S0R,CC(C)C[C@@H](C(=O)O)NC(=O)c1ccccc1,-7.11,1.91333194378793,4.13242512065889,16,0,0,no
2P4,c1ccc(cc1)CNC(=O)C2=CCC[C@H]2C(=O)N3CCC[C@H]3[C@H](CO)O,-7.09,3.35357373507923,8.34763592284955,8,0,0.2,no
N9A,CCc1cccc(c1)N2[C@H](C[C@H](N2)C(=O)O)C[C@H](C(=O)O)N,-7.8,27.3436316414384,7.18809121902578,10,0,0,no
L9K,CS(=O)(=O)c1ccc(cc1)C2=CN/C(=N\Cc3cccc4c3cco4)/n5c2nnc5,-7.85,28.6406390553891,0.677225303546559,4,0,0,2646
5WJ,COc1ccc(cc1NC(=O)CC2=NNC(=O)c3c2cccc3)S(=O)(=O)N4CCCCCC4,-7.8,27.392251832857,6.88928744119575,6,0,0,no
W47,Cc1cc([nH]n1)c2cc(ccc2O[C@H]3C[C@@]3(CN)c4ccc(cc4F)F)C(F)(F)F,-8.29,33.5395774796291,7.29338063419584,5,0,0,no
AJW,c1ccc(cc1)N2CCN(CC2)CCCCOc3ccc4c(c3)NC(=O)CC4,-7.07,6.24685578163588,1.48931501160992,9,0.2,0.2,no
XZB,CN1C=C(c2c(cc(s2)/C(=N/C3CCS(=O)(=O)CC3)/N)C1=O)c4cccc(c4)C(F)(F)F,-8.38,33.822400614965,4.04150326641799,4,0,0,1824
SDN,CC1=C2C(=Cc3cccc(c3C2=O)O)C[C@H](O1)CC(=O)O,-7.84,28.5241800427706,5.86135148918295,6,0,0,no
TJC,Cc1c(n(c2c1cc(cc2)C(=O)NCc3ccc(cc3)C(C)(C)C)Cc4ccc(c(c4)OCC(=O)O)Cl)C,-8.17,33.0208071305316,2.67444681945832,12,0,0,1996
JTC,c1cc(c(cc1Oc2c(c(c(c(c2F)F)F)F)F)/C=C/P(=O)(O)O)Sc3c[nH]c4c3N=CNC4=O,-8.24,33.3396696950427,8.3564036289455,5,0,0,no
A1APQ,CNC(=O)c1c(nc-2n1C3CC(C3)c4c2cc(cc4)C#C[C@@]5(CCN(C5=O)C)O)C(=O)N,-8.45,33.9914504867552,7.49322267741116,6,0,0,no
UZ5,CC1(CCN(CC1)Cc2cc(c(cc2F)N3CC(=O)NC4(C3)CCN(CC4)c5cc(ncn5)NC)F)C,-8.07,32.3491717749625,7.85637273714471,5,0,0,no
A1BYY,c1cc2cc(ccc2c(c1)S(=O)(=O)n3c(nc(n3)Nc4ccc(c(c4)Cl)C#N)N)CCC#N,-7.91,30.166356068683,2.48053410523377,7,0,0,no
EJG,CC(C)(C)OC(=O)Nc1c(cc(s1)c2ccccc2)C(=O)NCCc3ccccc3,-7.33,5.36715017346487,0.813645449456237,12,0,0.2,no
409,C[C@H]([C@@H](C(=O)NS(=O)(=O)c1cccc(c1)c2ccc3c(c2)ncnc3N)N)O,-8.05,32.2689782576833,5.40803632492278,10,0,0,no
3RT,c1cc(n2c(c1)nc(n2)Nc3ccc4c(c3)[nH]nc4NC5CCOCC5)CC6CCOCC6,-8.25,33.4606376125981,1.49513443285121,3,0,0,no
0VM,c1cc(c(nc1)Oc2ccc(cc2)Nc3[nH]c4cc(ccc4n3)C#N)C(F)(F)F,-8.25,33.4646447889144,7.05261155426478,2,0,0,2642
ENZ,CC1[C@H](C(=O)N(N1)c2ccccn2)c3ccccc3,-6.95,2.65149872368664,0.779488459284456,4,0,0.2,no
1CG,c1ccc2c(c1)nc(o2)[C@H](Cc3ccc(cc3)NC(=O)C(=O)O)S(=O)(=O)Nc4ccc(cc4)F,-8.31,33.7518459474586,7.16343346112312,6,0,0,no
REF,c1c2c-3c(c(c1O)O)OC(=O)c4c3c(c(c(c4)O)O)OC2=O,-7.8,28.0717061871875,8.70396122433455,2,0,0,no
2C7,c1cc2c(cc1OS(=O)(=O)N)S(=O)(=O)C(=C2)CC3CCCCCC3,-7.18,4.56028243392414,0.358280295385556,3,0.2,0,no
9H6,CN1c2ccccc2C3(C1=O)CCN(CC3)C4=NC5=C(CCCC5)C(=O)N4,-8.2,33.314320766519,2.04066725820776,4,0,0,no
J50,c1ccc(cc1)c2ccc(o2)CN3C(=O)CSC34CCN(CC4)C(=O)CCl,-7.14,4.2307830583667,0.770389617430171,4,0.2,0,2642
7U2,Cc1c2c(nc(n1)NCC3CC3)[C@]4(CCN(C4)Cc5ccccc5F)COC2,-7.3,3.22067999159112,7.9550940033417,5,0,0,no
YPD,Cc1c(cno1)/C(=C(\C#N)/C(=O)Nc2ccc(cc2)S(=O)(=O)c3ccc(cc3)Cl)/O,-7.22,4.95998085649353,5.40840780880565,5,0.2,0,no
GIN,CCCc1ccc(cc1C(F)(F)F)NC(=O)c2ccccc2NCC3=CNC(=O)C=C3,-7.76,26.7498272618125,0.418576159055339,8,0,0,1837
SL4,CC(C)(C)[C@H]1C(=C(C(=O)N1Cc2ccc(c(c2)C#N)F)C3=NS(=O)(=O)c4c3cccc4)O,-7.74,18.1419815550164,1.29789955083088,12,0,0,no
B76,c1ccc(cc1)c2cccc(c2)c3cccc(c3)OCC(O)(P(=O)(O)O)P(=O)(O)O,-8.19,33.2906013667143,6.72828020413178,6,0,0,no
KRM,c1ccc(cc1)Oc2ccc(cc2)c3cc(n[nH]3)N4CCOCC4,-7.23,5.07223739051276,1.68587394043576e-07,1,0.2,0,no
NH7,Cn1cncc1[C@@](c2ccc(cc2)Cl)(c3cc4cc(cc(c4o3)c5ccccc5)C(=O)NN6CCOCC6)O,-8.25,33.5681782388305,2.24597367136697,4,0,0,no
7I4,CC(C)Cc1ccc(cc1)c2nc(no2)c3ccc(c(c3)F)CN4CC(C4)C(=O)O,-7.66,6.45632150610927,0.934602533929271,12,0,0,no
VMM,CN/C(=N\O)/[C@@H]1c2c(cnn2C)[C@H](CN1C(=O)O)NOS(=O)(=O)O,-7.78,27.6732019939149,5.74293847869455,6,0,0,no
TO3,c1cc(cnc1)CN(Cc2ccc(cc2)C(=O)NO)S(=O)(=O)c3cc(c(c(c3F)F)F)F,-8.06,32.5938944078467,2.00142923383588,6,0,0,no
VWL,Cc1cc(co1)C(=O)Nc2ccc(cc2)N,-7.26,4.70565253993917,0.408786950310704,4,0,0.2,no
A1AO6,CN(Cc1c2ccccc2n(c1C(=O)O)Cc3cccc4c3cc(cc4)F)C(=O)OC,-7.88,30.0966539497587,1.59075250812414,6,0,0,1991
8E9,Cc1cccc(c1)Nc2cc(c(c3c2C(=O)c4ccccc4C3=O)N)S(=O)(=O)O,-7.88,30.1065613782657,0.930804442669332,4,0,0,1851
J7R,CNC(=O)c1cc(cc(c1N[C@@H]2CCCC[C@@H]2NC(=O)c3cncc4c3cccc4)N(=O)=O)Br,-7.12,6.15616037012261,6.05558046415147,6,0,0.4,no
M8D,CCCCCc1cc2c(cccc2nc1N)Cc3cccc(c3)CN,-7.38,6.62498956915856,1.42939455040769,9,0,0.2,no
DOK,CC(C)[C@@H](c1ccc(cc1)Cl)C(=O)N2CCC3(CC2)Oc4ccccc4O3,-8.11,33.0291384710778,1.96111426009669,12,0,0,no
EMH,CCc1cc2c(cc1N3CCC(CC3)N4CCOCC4)C(c5c(c6ccc(cc6[nH]5)C#N)C2=O)(C)C,-7.96,31.6871457317968,0.667040287396024,6,0,0,2520
7ZY,c1ccc(cc1)NC(=O)NCc2cccc(c2)n3c(c(cn3)c4cc5cnccc5[nH]4)O,-8.03,32.3670814192171,5.99489103335001,6,0,0,no
614,Cc1cc([nH]n1)NC2=NN(C(=O)c3c2ccc(c3)CN4CCN(CC4)C)C5CCOCC5,-7.83,29.0663945318871,1.20495177399721,4,0,0,no
1KS,Cn1c(ccn1)c2c3ccccc3c(nn2)N4CCC(CC4)N(C)C(=O)c5ccc(cc5C(F)(F)F)F,-7.73,22.3565051110442,0.526123607461593,5,0,0,no
Y6C,c1cc2cc(c3cccnc3c2nc1)NC(=O)C=CC(=O)O,-7.37,6.50902293016333,6.21805073281657,5,0,0.2,no
82L,CCn1cncc1Cn2c3cc(ccc3nc2CN4CCC(CC4)c5cccc(n5)OCc6ccc(cc6F)F)C(=O)O,-7.91,31.0880707603617,1.44568344743181,6,0,0,no
XTD,c1cc(ccc1C(=O)c2c(csc2N)c3cc(cc(c3)C(F)(F)F)C(F)(F)F)Cl,-7.81,28.760943259083,7.0538112778088,2,0,0,no
KA9,CN1c2ccc(cc2N(C1=O)C)Nc3cc(ncn3)SCc4ccccc4,-7.27,5.68624904684199,1.3445944064281,4,0.2,0,no
A1ITV,c1ccc2c(c1)[C@@H](CC2=O)C(=O)N(c3ccc(cc3)C4=CNC(=O)NC4=O)c5cccc(c5)Cl,-8.28,33.820499852535,0.0412756492252134,2,0,0,no
CQU,Cc1[nH]c(nn1)c2ccccc2Nc3c4cc[nH]c4ncn3,-7.77,28.0686743331148,1.72890383139379,4,0,0,no
58T,CNc1c2c3nc(n1)OCCOCCOc4cccc(c4)CN3C(=O)N2,-7.86,30.0044282940603,6.61216792964107,5,0,0,no
JPK,Cc1cccc(c1)CC(=O)NCc2cc(n3c(n2)cc(n3)C4CCOCC4)O,-7.92,31.4370570762745,5.15957376170854,8,0,0,no
A1H76,c1ccc2c(c1)[C@H](N(C2=O)Cc3cc4c([nH]3)cccn4)C(=O)NCc5ccc(cc5)F,-8.27,33.8160110172413,7.24308291689814,6,0,0,no
XWA,Cc1cccc(c1NC(=O)N(c2ccc(cc2OC)OC)c3cc(ncn3)Nc4ccc(cc4)N5CCN(CC5)C)C,-8.06,32.8427537590893,1.32425630074652,4,0,0,no
PKG,CCn1c2ccc(c(c2nn1)C)[C@@H](CC(=O)O)c3ccc4c(c3)CN(CC4)C(=O)c5ccccc5,-8.25,33.7407164746509,5.38123827827757,8,0,0,no
O9I,c1cc(ccc1CNS(=O)(=O)c2cc(c(cc2c3ccc(cc3)O)O)O)S(=O)(=O)c4ccc(c(c4)O)O,-8.82,35.2560774710006,8.09892286905359,5,0,0,2737
BN8,c1cc(ccc1NC(=O)NCCCCCC(=O)NO)S(=O)(=O)N2CCN(CC2)c3cc(cc(c3)Cl)C(F)(F)F,-7.9,31.1583755762612,4.18827566635985,11,0,0,1865
IXA,c1ccc(cc1)C[C@@H](C(=O)NCCCCN=C(N)N)NC(=O)c2ccc3c(c2)C(=CC(=O)N3)O,-8.36,34.1292397598095,4.92909182931528,15,0,0,2076
8LV,c1cc(cc(c1)C(=O)O)c2ccc(o2)CC3=C(N4C(=NC3=O)S[C@@H](N4)C5CCCCC5)N,-8.8,35.2935911380195,7.0461471808597,3,0,0,no
A1APN,c1ccc(cc1)C(=O)c2cc3c(cc2NC(=O)c4ccccc4Br)OCCO3,-8.56,34.6685937419848,6.33687628050256,3,0,0,no
A1ATZ,c1ccc(cc1)c2ccc(c(c2)COc3ccccc3[C@@H](C(=O)O)Nc4ccc5c(c4)NC(=O)O5)Cl,-8.25,33.8056875743869,7.46493581246373,7,0,0,no
XWK,CC(=O)N1CCN(CC1)c2ccc3c(c2)C(=O)N(C=N3)CC(=O)N(C)Cc4ccc(c(c4)Cl)C#N,-7.93,31.734366403754,2.26684241210301,7,0,0,1847
688,c1cc(cc(c1)Oc2cc(cc(n2)Oc3cc(ccc3O)C(=N)N)C(=O)O)c4[nH]ccn4,-7.77,28.3853351966397,7.0458871109754,3,0,0,1475
AVD,c1ccc(c(c1)C(=O)O)N2C=C(C(=O)c3c2cc(c(c3)Nc4c(cc(cc4Cl)F)F)Cl)C(=O)O,-8.3,33.9861344926946,7.04566512050639,3,0,0,no
4US,CN1CCN(CC1)C(=O)c2ccc3c(c2)[nH]c4c3c(ccc4C(=O)N)c5ccccc5Cl,-7.7,16.3545005825462,2.004610511232,4,0,0,1655
7KJ,Cc1c(c(on1)C)CN[C@@H]2CCc3c(sc4c3C(=O)N(C=N4)Cc5ccc(c6c5cccc6)OC)C2,-7.73,27.1973497189047,8.07229037313594,5,0,0,1750
2V9,C[C@@]12[C@](C[C@@H](O1)n3c4ccccc4c5c3c6n2c7ccccc7c6c8c5C(=O)NC8)(CO)O,-8.31,34.0700982810922,1.73227560484019,4,0,0,no
1AK,CS(=O)(=O)c1ccc(nc1)c2nnc(n2c3ccccc3Cl)/C=C/c4nnc(o4)c5ccc(cc5)C#N,-7.94,31.882921298108,0.764379830064947,4,0,0,1948
U1O,CC(=O)Nc1ccc2c(c1)C(=O)c3ccccc3S2,-7.07,7.82936280041293,5.69827911006581,6,0.2,0.2,no
CKE,CN1CCN(CC1)c2ccc(cc2)Cc3cc4cnc(nc4n3C5CCCCC5)CN,-7.91,31.5963867820041,8.31092014961576,5,0,0,no
2WY,c1ccc(cc1)[C@H](c2cc3ccccc3o2)NS(=O)(=O)c4ccc5c(c4)OCCCO5,-8.08,33.1093845107428,7.21579952393749,4,0,0,no
VWG,c1ccc2c(c1)ccc(n2)C(=O)NO,-7.71,26.4095704790916,6.32648310329864,3,0,0,1221
GQC,Cc1cccc(c1)C2CCC(CC2)[NH+]3CCN(CC3)c4cc(cnc4)Br,-7.3,5.48442362247933,0.334670283116545,4,0,0.2,no
L3E,c1cc(c(c(c1)Cl)c2c(c(on2)c3cc[nH]c3)/C=N/c4ccc(cc4)C(=O)O)C(F)(F)F,-8.03,32.781966044008,7.04553760888751,3,0,0,no
VX0,C[C@@H]1[C@@H](N(Cc2n1ncc2N3CCCC3=O)C(=O)Nc4cc(c(c(c4)F)F)F)C,-7.48,4.66453067615152,2.61188122186662,4,0,0,no
BYB,c1c(cnc2c1c(n[nH]2)c3ncc(c(n3)N[C@@H]4[C@H](C5CCC4CC5)C(=O)O)F)F,-7.81,29.2820683834637,7.04586620038706,3,0,0,no
710,c1cc2c(cc1CN3CCCCC3)cc([nH]2)c4c5ccc(cc5[nH]n4)c6c(n[nH]n6)CO,-8.72,35.3757682168599,3.93127384316203,4,0,0,2473
A1LWW,Cc1[nH]c2c(n1)cc(c(c2F)C#Cc3c(c(n(n3)Cc4cccc(c4)NC(=O)C=C)N)C(=O)N)F,-8.61,34.9651191786872,6.59118951777295,5,0,0,no
F4F,CC(C)[C@H]1CC[C@]([C@@H]2[C@@H]1C=C(COC2=O)C(=O)O)(C)O,-7.74,27.7803027228774,1.7067630748682,9,0,0,no
7AE,CS(=O)(=O)N1CCO[C@@H](C1)c2csc(n2)c3cc(ccc3NC(=O)c4[nH]ccn4)N5CCOCC5,-7.18,4.2868970203025,3.67432873857651,4,0,0.2,no
9U5,CC(C)N1C=CC(c2c1ccc(c2)C#Cc3ccc(cc3)C(=O)O)(C)C,-7,5.74739165527313,1.00807698425574,9,0.4,0,2328
1BF,CC1(Cc2cc(ccc2C(=N1)N[C@@H](Cc3cscc3c4c[nH]nc4)C(=O)O)Cl)C,-7.82,29.6983293256735,7.12630188781111,10,0,0,2546
37G,CC(C)c1c(c(no1)c2c(cccc2Cl)Cl)COc3ccc(cc3)c4ccc5c(c4)[nH]cc5C(=O)O,-8.57,34.8789737959399,3.06143137304955,9,0,0,no
A1AV9,Cc1c2c(cc3c1OC(=O)C(=C3C)CC(=O)N4CCC[C@@H]4C(=O)O)c(co2)c5ccc(cc5)Cl,-7.93,32.0955230282443,2.39037213479283,4,0,0,2537
RHM,C[C@@H]1CNCC[N@@]2C[C@H](N[Rh+2]23(N1)N=C4c5ccccc5-c6ccccc6C4=N3)C,-7.68,10.6820082422595,3.01300075256506,4,0,0,no
PH9,c1ccc(c(c1)Oc2ccc(cc2)CC(C(=O)O)NC(=O)C34CC5CC(C3)CC(C5)C4)Br,-7.8,29.4280355793345,7.64594617781866,11,0,0,no
TZ1,c1cc(sc1)C(=O)Nc2nnc(s2)Sc3ccnc4c3ccc(c4)Cl,-7.29,5.46965184467817,6.33245073718891,3,0,0.2,1629
ZG2,CCn1c2c(cn1)c(c(cn2)c3nc(c(o3)Cc4ccccc4)CC(=O)N5CCCC5)NC6CCOCC6,-8.28,34.1226231401845,4.02150478089722,6,0,0,no
0Z2,CC(C)C[C@@H](C(=O)N[C@@H](C)C(=O)Nc1ccc(cc1)C(F)(F)F)NC(=O)C(F)(F)F,-6.95,5.28072221929867,3.87697033829128,17,0.2,0.2,no
2F0,C/C(=N\O)/c1cccc(c1)C(C)(C)NC(=O)Nc2ccc(c(c2)C(=O)N)Cl,-7.82,30.1864414992112,5.18043208526202,9,0,0,no
7VM,CNCCN1CCC(CC1)c2cc(ccn2)CN(C)C(=O)c3cccc(c3)Oc4ccccc4,-7.05,7.46875672274182,5.20105029191668,10,0.4,0,no
6WY,CCN1CCN(CC1=O)C(=O)c2cc(ccc2F)CN3c4ccccc4C(=O)NC3=O,-7.83,30.5473511517592,2.44117309791937,6,0,0,no
XOU,Cc1ccc(cc1)CN(C(=O)c2ccc(cc2)c3ccccc3)C(=O)N[C@@H](CSCc4ccccc4)C(=O)O,-8.16,33.6749971157033,6.96653780492144,12,0,0,2048
A1BKY,CS(=O)(=O)Nc1cc(cc(c1)Br)NC(=O)c2cc(cs2)c3ccccc3,-7.22,5.57378440079344,4.20692928744858,4,0.2,0,no
XW9,c1c(cc(nc1C2CC2)OCC3CCOCC3)C(=O)N4CC5=C(C4)CN(C5)C(=O)N6CCc7c(onc7O)C6,-7.72,27.7425394295607,1.32926425879177,4,0,0,no
KVB,c1ccc(cc1)Cc2cnc3c(c2c4cccc(c4)OCc5ccc(cc5)CC(=O)O)cccc3C(F)(F)F,-8.07,33.2389256069243,6.98848797677278,6,0,0,no
8H0,CCCc1cc2cnc(nc2c(c1)OC3CCNCC3)Nc4ccc5cn[nH]c5c4,-7.76,28.7819716491858,1.41127617055754,8,0,0,2250
ZGR,C[C@@H](CCCC(=O)CCC/C=C/c1cc(cc(c1C(=O)O)O)O)O,-7.42,4.32791056975668,5.78260916526814,10,0,0,no
3E8,CN1CCC(CC1)COc2cnc(nc2)c3cccc(c3)CN4C(=O)C=CC(=N4)c5cccc(c5)C#N,-8.25,34.0770370963268,2.98773768909262,4,0,0,no
CPB,C[N@]1CC[C@@H]([C@@H](C1)O)c2c(cc(c3c2OC(=CC3=O)c4ccccc4Cl)O)O,-7.76,28.8140628539034,1.77249398762259,4,0,0,no
7SL,CNC(=O)c1cc([nH]n1)c2ccco2,-7.02,1.86463421289628,5.6199202310662,6,0,0,no
9B1,CC1(Cc2c3c(sc2C1)C(=O)N(CC3)c4cccc(c4CO)C5=CN(C(=O)C(=C5)Nc6ccncn6)C)C,-7.86,31.4101002179861,0.898098956810387,4,0,0,701
Y1W,COc1ccc2c(c1)c(c(cn2)F)[C@H](CC3OCC(CO3)NCc4ccc5c(c4)OCCO5)O,-7.69,27.1067960804978,6.13722446209131,7,0,0,1383
1VL,c1ccc2c(c1)[C@@H](C(=O)N2CN3CCN(CC3)Cc4ccc5c(c4)OCO5)O,-7.81,30.3302744568363,1.50866609883432,3,0,0,1654
H9G,C[C@H]1COc2c1c(cc3c2c(nc(n3)N)N)Oc4cccc(c4)c5[nH]nnn5,-8.15,33.7081460886535,2.36875396332091,4,0,0,no
3AS,COCc1cc(cc2c1O[C@H]([C@@H]3[C@H]2CC(C3)(F)F)c4ccc(cc4)O)O,-7.94,32.5016553293873,2.24637731902239,4,0,0,2633
AHQ,C1c2c(c3c(c(c2O)O)N[C@H](C[C@H]3C(=O)O)C(=O)O)N[C@@H]1C(=O)O,-7.76,29.0355703592357,7.04584724334382,3,0,0,no
6Y7,CCn1cc(cn1)n2c3c(ccc(c3F)Cl)c(c2C4CC4)Sc5cccc(c5F)C(=O)O,-7.06,3.66235925758452,2.82332014641561,6,0,0.2,2608
J9U,C[C@@H]1c2c(c(cc(n2)C(=O)N)c3ccc(cc3F)F)CCN1Cc4ccnn4C,-7.75,28.7918868202383,0.629893332920091,4,0,0,1584
HOP,c1ccc(cc1)[C@H]2CC[C@@H]([C@H](C2)O)c3ccc(cc3)C(=O)NCCCC(=O)O,-7.25,6.32552205130697,4.54532762090973,11,0.2,0,no
UTM,CN1CCN(CC1)Cc2ccc(c(c2)OCCc3ccc(cc3)c4cccc5c4cncc5)c6c[nH]c7c6cncc7,-8.34,34.5373616220241,2.34358178681719,6,0,0,no
ZMX,Cc1ccc(cc1)c2cnc(o2)c3ccccc3C(=O)NC4=C(N(N(C4=O)c5ccccc5)C)C,-7.87,31.6251131330636,0.496581154026214,4,0,0,2667
6D8,CC(C)[C@](c1ccc2cc(c(cc2c1)OC(F)F)OC(F)F)(c3c[nH]nn3)O,-7.71,28.1534284184666,5.95447148494893,12,0,0,no
0SF,CCc1cc(ccc1Cl)Oc2ccnc(n2)N(Cc3cccc(c3)OC(C(F)F)(F)F)C[C@H](C(F)(F)F)O,-8.07,33.4453977199693,5.42539342882297,11,0,0,no
NL4,Cc1c(cn(n1)C)c2[nH]c3c(c(cnc3n2)Cl)c4cnn(c4)Cc5cccc(c5)C(=O)N(C)C,-7.65,12.0539905853792,2.00416401610731,6,0,0,2519
35Z,COc1cccc(c1)c2nccc(n2)c3cc4c([nH]3)C5(CCN(CC5)C(=O)C=C)CNC4=O,-8.04,33.2396733264209,0.312130276008887,4,0,0,2515
E7H,c1cc2c(cc([nH]2)C(=O)N)c(c1)NC(=O)C34C[C@H]5C[C@@H](C3)CC(C5)(C4)N,-8.02,33.1437868295767,6.33327243153526,3,0,0,no
DS9,C[C@]12CCCN1CC3=NNC(=O)c4cc(cc5c4c3c2[nH]5)F,-7.73,28.6782391455574,1.432894353515,4,0,0,no
